Unnamed: 0,Unnamed: 1,Mecanizada,3.000,3.000.1,3.100,3.700,4.960,9.000,10.000,11.600,9.000.1
,,Mecanizável,2.200,2.200,2.480,3.000,4.540,8.500,9.000,9.500,8.000
,Roxa,,,,,,,,,,
,,Não Mecanizável,-,-,-,-,-,-,-,,
,,Inaproveitáveis,1.150,1.300,-,-,-,-,-,,
,,Mecanizada,2.000,2.000,2.160,2.800,4.130,7.000,8.000,9.500,7.500
,,Mecanizável,1.500,1.500,1.700,2.200,3.720,6.500,7.000,8.300,6.500
Rondon,Mista,,,,,,,,,,
,,Não Mecanizável,-,-,-,-,-,-,-,,
,,Inaproveitáveis,1.150,1.200,-,-,-,-,-,,
,,Mecanizada,1.450,1.600,1.650,2.500,3.300,6.000,7.500,7.400,5.800
,,Mecanizável,1.250,1.300,1.300,2.000,2.890,5.800,6.500,6.600,4.300
,Arenosa,,,,,,,,,,
,,Não Mecanizável,-,-,-,-,-,-,-,,
,,Inaproveitáveis,1.000,1.000,-,-,-,-,-,,
