Unnamed: 0,Unnamed: 1,Mecanizada,8.000,9.600,9.700,9.700.1,9.930,9.900,11.000,21.000,21.900,23.900
,,Mecanizável,4.500,5.400,5.480,5.450,5.680,5.250,8.492,16.800,16.400,14.000
,Mista,,,,,,,,,,,
,,Não Mecanizável,2.650,3.180,3.260,3.260,3.490,3.680,4.923,6.700,6.700,7.100
,,Inaproveitáveis,650,780,810,810,860,1.000,2.000,1.340,1.340,1.400
Tibagi,,,,,,,,,,,,
,,Mecanizada,7.500,8.620,8.690,8.690,9.000,9.500,9.900,20.300,21.100,23.000
,,Mecanizável,4.200,4.830,4.910,4.910,5.050,5.400,8.325,16.600,15.800,13.300
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,2.200,2.530,2.510,2.510,2.610,2.790,4.923,6.640,6.700,7.100
,,Inaproveitáveis,580,660,690,690,710,740,2.000,1.328,1.340,1.400
