Agudos do Sul,Mista,Mecanizada,1.300,1.500,1.500.1,1.575,1.800,2.300,2.415,2.415.1,3.840
Mecanizável,1.000,1.000,1.300,1.325,1.455,1.900,2.023,2.023,2.482,,
Não Mecanizável,800,900,550,560,545,680,724,724,882,,
Inaproveitáveis,300,350,250,225,120,100,107,107,370,,
