Unnamed: 0,Unnamed: 1,Mecanizada,6.000,7.500,7.500.1,7.600,7.810,7.950,8.920,16.500,17.500,19.000
,,Mecanizável,4.000,5.000,5.000,5.200,5.370,5.500,8.411,13.200,13.100,13.800
,Mista,,,,,,,,,,,
,,Não Mecanizável,1.700,2.100,2.100,2.200,3.290,3.390,4.340,5.280,5.400,5.700
,,Inaproveitáveis,500,600,600,800,860,900,1.200,1.056,1.080,1.200
Telêmaco Borba,,,,,,,,,,,,
,,Mecanizada,5.500,6.900,6.900,6.900,7.200,7.450,8.493,15.700,16.800,18.300
,,Mecanizável,3.500,4.200,4.200,4.200,4.370,4.790,8.246,12.560,12.600,13.300
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,1.500,1.900,1.900,1.900,1.980,2.100,3.236,5.020,5.400,5.700
,,Inaproveitáveis,450,550,550,550,570,600,810,1.000,1.080,1.200
