Unnamed: 0,Unnamed: 1,Mecanizada,8.300,12.400,12.400.1,10.330,14.460,18.600,22.700,29.000,30.000,45.000
,,Mecanizável,7.300,10.330,10.000,9.500,13.000,,,,,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,4.500,10.000
,,Mecanizada,7.400,8.270,10.330,10.330,10.330,17.000,20.000,21.500,25.000,31.000
,,Mecanizável,6.200,6.600,8.200,9.500,9.000,,,,,
Iporã,Mista,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
,,Mecanizada,6.200,6.600,8.200,8.000,9.090,12.396,16.500,18.600,22.000,24.000
,,Mecanizável,5.000,5.500,7.000,7.000,8.000,11.000,14.800,,,
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
