"SECRETARIA DE EDEPARTAMENTO DDIVISÃO DE ESTATÍPREÇOS MÉDIOS DE TERRAS AGRÍCOLAS  detalh","TADO DA AGRICULTURA E DO ABASTECIMENTO - SEABECONOMIA RURAL  DERALTICAS BÁSICASmento por caracte?istica e município de 2007 a 2016 em Reais por hectare",Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Munícipio,"Tipo deTerra",Classe / Grau,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,,,,,,,,,,,,
Cândido de Abreu,Mista,Mecanizada,4.960,5.550,6.105,6.105,6.466,7.435,10.741,12.903,16.700,22.200
,Mecanizável,3.720,4.090,4.499,4.499,4.765,5.479,7.433,7.692,13.900,17.600,
,Não Mecanizável,1.488,1.636,1.800,1.800,1.905,2.190,6.044,4.087,7.300,10.400,
,Inaproveitáveis,620,1.033,1.136,1.136,1.203,1.383,1.695,2.620,2.800,3.600,
,,,,,,,,,,,,
Candói,Mista,Mecanizada,9.900,13.200,14.100,13.200,17.500,19.100,22.700,29.300,30.900,35.000
,Mecanizável,5.400,7.500,7.850,7.100,9.700,12.700,14.200,17.900,17.300,19.800,
,Não Mecanizável,3.700,4.500,4.750,4.500,6.200,8.000,8.900,11.000,9.900,11.200,
,Inaproveitáveis,1.400,1.700,2.500,2.700,3.200,3.900,4.000,4.500,4.100,4.000,
,,,,,,,,,,,,
Cantagalo,Mista,Mecanizada,8.250,9.900,12.300,11.700,12.700,14.800,17.800,23.600,24.800,28.600
,Mecanizável,5.150,6.800,7.100,7.250,7.850,9.000,10.600,14.100,14.200,16.400,
,Não Mecanizável,3.800,4.600,4.700,4.900,5.200,6.300,7.000,9.000,9.000,10.200,
,Inaproveitáveis,1.250,1.600,2.400,2.600,2.900,3.200,3.200,3.500,3.300,3.500,
,,,,,,,,,,,,
Capanema,Mista,Mecanizada,10.800,14.500,16.500,16.500,18.700,22.000,26.000,34.000,35.000,41.000
,Mecanizável,,,,,12.000,19.000,20.800,27.200,28.000,33.000,
,Não Mecanizável,4.000,5.000,5.500,5.500,7.000,8.000,8.000,12.300,12.500,14.000,
,Inaproveitáveis,920,1.000,1.100,1.100,1.200,1.400,1.560,2.000,2.000,2.200,
,,,,,,,,,,,,
"Capitão LeônidasMarques",Mista,Mecanizada,11.115,16.529,20.661,20.661,22.500,22.500,25.000,30.000,30.000,37.190
,Mecanizável,7.780,13.223,,,,,18.000,24.300,24.300,29.160,
,Não Mecanizável,3.305,7.025,10.330,10.330,10.330,10.330,10.330,13.945,13.945,16.734,
,Inaproveitáveis,3.000,7.025,12.397,9.500,10.330,10.330,10.330,11.982,5.780,6.936,
,,,,,,,,,,,,
Carambeí,Mista,Mecanizada,9.000,10.800,11.000,11.400,11.970,12.500,13.750,25.000,25.000,27.250
Mecanizável,7.000,8.400,8.600,8.800,9.240,9.600,10.600,20.000,18.750,19.800,,
Não Mecanizável,4.700,5.640,5.740,5.740,6.027,6.190,6.900,8.000,8.000,8.450,,
Inaproveitáveis,800,950,1.000,1.000,1.080,1.200,1.472,1.600,1.600,1.700,,
,,,,,,,,,,,,
Arenosa,Mecanizada,7.800,8.625,9.100,9.200,9.660,9.990,11.000,24.100,24.100,26.300,
Mecanizável,5.500,6.325,6.640,6.740,7.070,7.800,8.850,19.800,18.000,19.000,,
Não Mecanizável,3.950,4.550,4.780,4.500,4.725,5.050,5.775,7.920,8.000,8.450,,
Inaproveitáveis,500,560,610,900,960,990,1.472,1.584,1.600,1.700,,
,,,,,,,,,,,,
