Rosário do Ivaí,Mista,Mecanizada,2.170,2.170.1,1.859,2.066,2.892,4.710,6.554,5.950,4.400
Mecanizável,-,-,-,-,1.735,3.626,5.783,5.000,3.300,,
Não Mecanizável,870,870,826,1.033,1.446,2.225,3.238,2.800,2.520,,
Inaproveitáveis,560,560,550,516,578,813,1.529,1.520,1.458,,
