Unnamed: 0,Unnamed: 1,Mecanizada,7.040,7.940,8.734,8.734.1,9.250,10.637,15.367,19.180,29.600,31.200
,,Mecanizável,4.956,5.300,5.830,5.830,6.175,7.101,9.634,10.330,24.200,28.600
,Roxa,,,,,,,,,,,
,,Não Mecanizável,3.150,3.500,3.850,3.850,4.078,4.093,6.725,7.290,14.800,20.000
,,Inaproveitáveis,1.665,1.800,1.980,1.980,2.097,2.411,2.821,3.990,5.300,6.800
São João do Ivaí,,,,,,,,,,,,
,,Mecanizada,,,,,,,,,22.700,27.500
,,Mecanizável,,,,,,,,,18.200,23.100
,Mista,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,,10.100,13.700
,,Inaproveitáveis,,,,,,,,,4.200,4.600
