Unnamed: 0,Unnamed: 1,Mecanizada,12.603,20.661,23.329,21.200,21.400,27.606,27.600,43.000,48.000,55.000
,,Mecanizável,8.988,16.528,17.729,17.020,17.500,22.575,22.570,36.000,40.000,48.000
,Mista,,,,,,,,,,,
,,Não Mecanizável,5.475,8.264,9.737,9.260,9.500,12.255,7.950,14.000,18.000,
,,Inaproveitáveis,1.240,1.425,1.470,1.380,1.450,6.000,4.950,4.950,4.950,5.050
Engenheiro,,,,,,,,,,,,
Beltrão,,,,,,,,,,,,
,,Mecanizada,10.124,15.288,16.962,15.150,16.000,19.000,19.000,34.800,34.800,34.800
,,Mecanizável,7.180,13.636,11.801,11.092,12.000,16.254,16.254,28.000,28.000,28.000
,Roxa,,,,,,,,,,,
,,Não Mecanizável,4.597,8.820,7.619,7.160,7.500,8.000,7.950,12.500,12.500,12.500
,,Inaproveitáveis,1.074,1.326,1.370,1.325,1.350,4.500,4.500,4.000,4.000,4.000
