Unnamed: 0,Unnamed: 1,Mecanizada,5.300,6.360,6.130,6.300,6.300.1,6.700,10.000,16.500,17.500,19.000
,,Mecanizável,4.200,5.100,4.860,5.000,5.000,5.220,7.797,13.200,13.100,13.800
,Mista,,,,,,,,,,,
,,Não Mecanizável,2.100,2.520,2.280,2.300,2.390,2.510,3.820,5.280,5.400,5.700
,,Inaproveitáveis,500,600,600,800,840,870,1.000,1.056,1.080,1.200
Reserva,,,,,,,,,,,,
,,Mecanizada,4.200,4.800,4.350,4.400,4.000,4.200,7.874,15.700,16.800,18.300
,,Mecanizável,3.450,4.000,3.650,3.700,3.500,3.820,7.644,12.560,12.600,13.300
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,1.800,2.070,1.850,1.900,1.980,2.050,3.236,5.020,5.400,5.700
,,Inaproveitáveis,450,510,490,500,560,600,982,1.000,1.080,1.200
