Unnamed: 0,Unnamed: 1,Mecanizada,11.450,13.900,14.000,16.000,17.800,23.760,25.660,28.900,34.800,38.000
,,Mecanizável,,,,,,,,,,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,5.490,6.800,7.000,8.000,9.000,11.000,11.880,12.810,15.200,16.600
,,Inaproveitáveis,1.600,1.600,1.600,2.200,2.400,2.400,2.590,3.120,5.200,5.700
Arapongas,,,,,,,,,,,,
,,Mecanizada,11.450,13.500,13.600,15.500,17.000,22.800,24.620,28.900,34.800,38.000
,,Mecanizável,,,,,,,,,,
,Mista,,,,,,,,,,,
,,Não Mecanizável,5.490,6.800,7.000,8.000,9.000,11.000,11.880,12.810,15.200,16.600
,,Inaproveitáveis,,,,,,2.200,2.380,3.120,5.200,5.700
