Unnamed: 0,Unnamed: 1,Mecanizada,8.509,8.884,8.884.1,8.884.2,8.884.3,10.331,12.562,14.638,16.529,18.182
,,Mecanizável,,,,,,,,,,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,3.802,4.008,4.008,4.008,4.008,4.269,5.532,5.551,6.756,7.500
,,Inaproveitáveis,900,1.071,1.071,1.071,1.071,1.141,1.374,1.294,1.908,2.275
Jacarezinho,,,,,,,,,,,,
,,Mecanizada,6.818,6.818,6.818,6.818,6.818,7.261,7.850,8.884,14.463,16.529
,,Mecanizável,,,,,,,,,,
,Mista,,,,,,,,,,,
,,Não Mecanizável,3.512,3.512,3.512,3.512,3.512,3.741,4.036,4.339,6.700,7.437
,,Inaproveitáveis,1.074,1.074,1.074,1.074,1.074,1.144,1.234,1.240,2.050,2.275
