"SECRETARIA DE EDEPARTAMENTO DDIVISÃO DE ESTATÍPREÇOS MÉDIOS DE TERRAS AGRÍCOLAS  detalh","TADO DA AGRICULTURA E DO ABASTECIMENTO - SEABECONOMIA RURAL  DERALTICAS BÁSICASmento por caracte?istica e município de 2007 a 2016 em Reais por hectare",Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Munícipio,"Tipo deTerra",Classe / Grau,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,,,,,,,,,,,,
Cianorte,Roxa,Mecanizada,11.600,14.400,16.500,16.500,17.355,19.421,24.793,35.124,35.124,39.120
,,Mecanizável,9.800,11.500,11.500,11.500,11.500,13.223,16.860,23.884,23.884,27.660
,,Não Mecanizável,,6.700,6.700,6.700,6.700,7.438,9.421,13.347,13.347,15.750
,,Inaproveitáveis,,,,,,,,,5.270,5.800
,,,,,,,,,,,,
,Mista,Mecanizada,9.000,12.000,12.400,13.636,14.400,16.529,20.661,23.884,28.926,32.500
,,Mecanizável,8.000,10.000,9.000,9.000,9.000,10.744,13.430,18.802,18.802,22.000
,,Não Mecanizável,,6.500,6.500,6.500,6.500,7.438,9.298,13.017,13.017,14.800
,,Inaproveitáveis,,,,,,,,,,
,,,,,,,,,,,,
,Arenosa,Mecanizada,7.000,9.500,9.500,9.090,11.150,13.223,15.702,20.661,20.661,22.800
,,Mecanizável,6.000,8.200,8.000,8.000,10.000,10.744,12.719,16.736,16.736,18.800
,,Não Mecanizável,,5.500,5.500,5.500,5.500,6.198,7.380,9.711,9.711,11.300
,,Inaproveitáveis,,,,,,,,,,
,,,,,,,,,,,,
Cidade Gaúcha,Arenosa,Mecanizada,6.200,7.200,8.200,8.000,8.300,11.570,15.702,18.595,18.595,20.000
,,Mecanizável,5.200,6.200,6.000,6.000,6.000,8.264,12.719,15.062,15.062,
,,Não Mecanizável,,,,,,,7.380,8.740,8.740,
,,Inaproveitáveis,,,,,,,,,3.350,8.000
,,,,,,,,,,,,
Clevelândia,Mista,Mecanizada,9.000,13.000,16.500,16.000,17.500,19.500,27.150,29.000,30.000,33.500
,,Mecanizável,5.500,8.750,11.500,11.200,12.500,13.750,18.000,20.000,21.000,25.000
,,Não Mecanizável,3.100,5.000,5.800,5.500,6.000,6.500,8.500,9.500,9.500,10.500
,,Inaproveitáveis,500,750,950,850,950,1.100,1.300,1.400,1.450,1.550
,,,,,,,,,,,,
Colombo,Mista,Mecanizada,11.570,11.570,12.149,14.669,17.616,19.421,21.074,24.662,30.992,35.640
Mecanizável,11.570,11.157,9.719,11.570,14.093,15.785,17.293,19.730,24.793,28.512,,
Não Mecanizável,2.562,2.583,3.099,3.719,4.184,4.686,7.810,8.385,10.537,12.118,,
Inaproveitáveis,384,420,607,702,820,909,4.669,5.426,6.818,7.841,,
,,,,,,,,,,,,
