Unnamed: 0,Unnamed: 1,Mecanizada,8.600,10.300,10.800,10.800.1,11.100,11.650,15.000,22.727,23.500,25.600
,,Mecanizável,5.250,6.300,6.400,6.400,6.550,7.000,8.500,18.200,17.600,18.600
,Mista,,,,,,,,,,,
,,Não Mecanizável,3.000,3.600,3.650,3.650,3.720,3.950,5.400,7.300,7.000,7.400
,,Inaproveitáveis,600,720,750,750,800,1.000,1.300,1.460,1.400,1.500
Ponta Grossa,,,,,,,,,,,,
,,Mecanizada,7.500,8.600,9.030,9.030,9.400,9.900,14.000,21.900,22.600,24.600
,,Mecanizável,5.050,5.800,6.090,6.090,6.300,6.800,8.307,18.000,16.900,17.900
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,2.550,2.900,3.050,3.050,3.250,3.580,4.510,7.200,7.000,7.400
,,Inaproveitáveis,650,740,770,770,800,850,1.129,1.440,1.400,1.500
