Unnamed: 0,Unnamed: 1,Mecanizada,9.000,10.800,11.000,11.400,11.970,12.500,13.750,25.000,25.000.1,27.250
,,Mecanizável,7.000,8.400,8.600,8.800,9.240,9.600,10.600,20.000,18.750,19.800
,Mista,,,,,,,,,,,
,,Não Mecanizável,4.700,5.640,5.740,5.740,6.027,6.190,6.900,8.000,8.000,8.450
,,Inaproveitáveis,800,950,1.000,1.000,1.080,1.200,1.472,1.600,1.600,1.700
Carambeí,,,,,,,,,,,,
,,Mecanizada,7.800,8.625,9.100,9.200,9.660,9.990,11.000,24.100,24.100,26.300
,,Mecanizável,5.500,6.325,6.640,6.740,7.070,7.800,8.850,19.800,18.000,19.000
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,3.950,4.550,4.780,4.500,4.725,5.050,5.775,7.920,8.000,8.450
,,Inaproveitáveis,500,560,610,900,960,990,1.472,1.584,1.600,1.700
