Unnamed: 0,Unnamed: 1,Mecanizada,7.400,8.880,8.740,10.660,10.660.1,10.660.2,12.000,22.700,24.200,26.400
,,Mecanizável,5.500,6.600,7.860,9.590,9.590,9.590,10.500,18.100,18.300,19.300
,Mista,,,,,,,,,,,
,,Não Mecanizável,3.650,4.380,6.110,6.110,6.110,6.110,6.750,7.200,7.000,7.400
,,Inaproveitáveis,900,950,2.500,2.500,2.500,2.500,1.472,1.440,1.400,1.500
Arapoti,,,,,,,,,,,,
,,Mecanizada,6.500,6.695,7.860,9.590,9.590,9.590,11.000,21.900,22.600,24.600
,,Mecanizável,5.000,5.200,7.070,8.630,8.630,8.030,8.900,18.000,16.900,17.900
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,3.500,3.600,5.500,5.500,5.500,5.500,6.200,7.200,7.000,7.400
,,Inaproveitáveis,700,720,2.500,2.500,2.500,1.000,1.472,1.440,1.400,1.500
