Unnamed: 0,Unnamed: 1,Mecanizada,11.500,14.460,14.600,14.460.1,15.250,16.240,17.900,31.000,35.120,41.000
,,Mecanizável,6.000,7.200,7.200,7.200,7.600,8.090,8.900,23.250,26.340,30.750
,Roxa,,,,,,,,,,,
,,Não Mecanizável,2.500,3.000,3.000,3.000,3.160,3.370,3.700,15.500,17.560,20.500
,,Inaproveitáveis,1.300,3.000,3.000,3.000,3.160,3.370,3.700,7.750,7.750,9.000
Sertanópolis,,,,,,,,,,,,
,,Mecanizada,10.300,12.300,12.300,12.300,12.970,13.810,15.200,24.800,28.096,33.000
,,Mecanizável,5.000,6.000,6.000,6.000,6.330,6.740,7.400,18.600,21.072,24.000
,Mista,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
