Ribeirão Claro,Mista,Mecanizada,2.500,2.500.1,2.500.2,2.500.3,2.893,3.306,4.959,4.463,4.463.1
Mecanizável,-,-,-,-,-,-,-,,,,
Não Mecanizável,1.500,1.500,1.500,1.860,1.860,1.860,3.306,2.975,2.975,,
Inaproveitáveis,500,500,500,500,620,620,806,806,806,,
