Município,A- I,A- II,A- III,A- IV,B- VI,B- VII,C- VIII
50.400,40.300,29.900,20.600,14.000,,,
38.600,30.200,24.000,14.100,11.500,,,
46.800,39.700,32.300,17.100,13.000,,,
38.000,30.500,23.600,14.500,11.700,,,
,28.500,24.200,22.000,17.900,,,
