Unnamed: 0,Unnamed: 1,Mecanizada,11.600,14.400,16.500,16.500.1,17.355,19.421,24.793,35.124,35.124.1,39.120
,,Mecanizável,9.800,11.500,11.500,11.500,11.500,13.223,16.860,23.884,23.884,27.660
,Roxa,,,,,,,,,,,
,,Não Mecanizável,,6.700,6.700,6.700,6.700,7.438,9.421,13.347,13.347,15.750
,,Inaproveitáveis,,,,,,,,,5.270,5.800
,,Mecanizada,9.000,12.000,12.400,13.636,14.400,16.529,20.661,23.884,28.926,32.500
,,Mecanizável,8.000,10.000,9.000,9.000,9.000,10.744,13.430,18.802,18.802,22.000
Cianorte,Mista,,,,,,,,,,,
,,Não Mecanizável,,6.500,6.500,6.500,6.500,7.438,9.298,13.017,13.017,14.800
,,Inaproveitáveis,,,,,,,,,,
,,Mecanizada,7.000,9.500,9.500,9.090,11.150,13.223,15.702,20.661,20.661,22.800
,,Mecanizável,6.000,8.200,8.000,8.000,10.000,10.744,12.719,16.736,16.736,18.800
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,,5.500,5.500,5.500,5.500,6.198,7.380,9.711,9.711,11.300
,,Inaproveitáveis,,,,,,,,,,
