Unnamed: 0,Unnamed: 1,Mecanizada,2.600,2.300,2.800,3.500,5.200,9.000,12.000,9.600,8.400
,,Mecanizável,-,-,-,-,-,-,-,,
,Roxa,,,,,,,,,,
,,Não Mecanizável,1.000,1.200,1.200,1.450,2.100,2.400,4.200,3.400,2.950
,,Inaproveitáveis,-,-,850,1.050,520,900,1.200,960,840
,,Mecanizada,2.000,1.900,2.000,2.600,4.400,6.500,10.500,7.800,7.000
,,Mecanizável,-,-,-,-,-,-,-,,
Santa Inês,Mista,,,,,,,,,,
,,Não Mecanizável,1.000,1.000,1.100,1.400,2.100,2.500,4.000,2.700,2.500
,,Inaproveitáveis,-,-,800,1.000,420,650,1.050,780,700
,,Mecanizada,1.700,1.500,1.600,2.000,3.400,5.000,8.000,6.000,6.000
,,Mecanizável,-,-,-,-,-,-,-,,
,Arenosa,,,,,,,,,,
,,Não Mecanizável,1.000,1.000,1.000,1.200,1.700,2.000,4.000,2.700,2.275
,,Inaproveitáveis,-,-,700,900,340,500,800,600,600
