Unnamed: 0,Unnamed: 1,Mecanizada,10.459,13.636,13.636.1,22.933,24.768,25.200,27.720,29.660,35.800,40.000
,,Mecanizável,,,,,,,,,,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,8.366,11.024,11.024,9.174,9.908,10.600,12.500,13.375,16.500,20.700
,,Inaproveitáveis,4.132,5.082,5.082,7.645,8.257,8.200,7.298,7.800,7.000,8.200
Palotina,,,,,,,,,,,,
,,Mecanizada,7.321,13.214,13.214,18.345,19.183,19.500,21.450,22.950,22.320,24.600
,,Mecanizável,,,,,,,,,,
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,5.856,10.673,10.673,7.644,8.256,9.000,9.900,10.486,12.000,16.000
,,Inaproveitáveis,4.132,5.082,5.082,6.115,6.604,6.900,6.311,6.750,4.300,7.200
