"SECRETARIA DE EDEPARTAMENTO DDIVISÃO DE ESTATÍPREÇOS MÉDIOS DE TERRAS AGRÍCOLAS  detalh","TADO DA AGRICULTURA E DO ABASTECIMENTO - SEABECONOMIA RURAL  DERALTICAS BÁSICASmento por caracte?istica e município de 2007 a 2016 em Reais por hectare",Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Munícipio,"Tipo deTerra",Classe / Grau,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,,,,,,,,,,,,
Manfrinópolis,Mista,Mecanizada,9.000,11.000,12.000,14.500,16.000,18.200,22.000,28.000,30.000,37.000
,,Mecanizável,,,,11.000,12.000,15.200,17.600,22.400,23.000,30.000
,,Não Mecanizável,2.700,4.100,4.500,6.000,6.500,7.000,9.000,11.500,12.000,14.400
,,Inaproveitáveis,680,820,820,1.000,1.100,1.300,1.320,1.600,1.600,2.000
,,,,,,,,,,,,
Mangueirinha,Mista,Mecanizada,10.000,15.000,16.800,16.500,18.000,19.200,28.650,28.500,27.305,33.200
,,Mecanizável,6.200,11.000,12.500,11.500,13.000,14.500,20.000,20.000,19.000,25.250
,,Não Mecanizável,4.000,6.000,7.500,6.800,7.200,8.000,9.800,9.800,9.000,10.500
,,Inaproveitáveis,650,1.100,1.300,1.300,1.350,1.500,1.750,1.750,1.700,1.800
,,,,,,,,,,,,
Manoel Ribas,Mista,Mecanizada,7.000,7.800,8.580,8.580,9.087,10.450,15.096,18.115,17.900,23.800
,,Mecanizável,5.000,5.500,6.050,6.050,6.408,7.369,9.998,9.450,13.100,20.500
,,Não Mecanizável,2.790,3.100,3.410,3.410,3.612,4.153,6.823,6.900,8.500,11.400
,,Inaproveitáveis,1.521,1.680,1.848,1.848,1.957,2.250,2.633,3.510,3.200,4.500
,,,,,,,,,,,,
"MarechalCândido Rondon",Roxa,Mecanizada,11.571,13.500,13.500,16.618,22.561,22.561,24.817,27.600,32.000,35.200
,,Mecanizável,7.355,11.500,11.500,14.125,20.752,20.752,22.827,24.200,26.900,29.590
,,Não Mecanizável,7.024,7.000,7.000,7.950,11.732,11.732,12.905,12.905,15.300,16.830
,,Inaproveitáveis,7.024,4.200,4.200,4.892,7.896,7.000,6.473,6.473,6.200,6.500
,,,,,,,,,,,,
Maria Helena,Arenosa,Mecanizada,6.200,8.264,8.200,8.200,10.000,10.330,14.500,18.500,20.000,18.500
,,Mecanizável,5.000,7.025,7.000,7.000,9.000,9.000,13.000,,,
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,3.600,8.000
,,,,,,,,,,,,
Marialva,Roxa,Mecanizada,13.000,16.000,16.000,17.600,26.600,30.000,33.000,38.000,41.800,50.000
,,Mecanizável,,,,,,,,,,
,,Não Mecanizável,6.500,8.000,8.000,8.800,13.300,15.000,16.500,19.000,20.900,25.000
,,Inaproveitáveis,1.300,1.600,1.600,1.760,2.660,3.000,3.300,3.800,7.520,8.200
,,,,,,,,,,,,
Marilândia do Sul,Roxa,Mecanizada,11.690,14.900,15.000,17.000,19.000,25.800,27.860,30.900,35.900,39.500
Mecanizável,,,,,,,,,,,,
Não Mecanizável,5.370,7.200,7.200,8.000,8.900,11.000,11.880,13.220,14.900,16.400,,
Inaproveitáveis,1.500,1.500,1.500,2.200,2.400,2.400,2.590,3.180,5.300,5.900,,
,,,,,,,,,,,,
