Município,A- I,A- II,A- III,A- IV,B- VI,B- VII,C- VIII
49.600,39.200,28.900,20.300,13.800,,,
38.000,29.900,24.100,12.900,10.600,,,
46.700,39.600,32.200,17.000,13.000,,,
35.800,29.400,22.400,13.600,11.200,,,
,27.400,22.200,22.000,,,,
