Unnamed: 0,Unnamed: 1,Mecanizada,14.463,20.661,24.065,23.102,23.447,36.332,36.332.1,39.256,46.300,53.720
,,Mecanizável,10.083,16.528,17.322,16.800,17.355,26.900,26.900,32.000,34.500,37.600
,Roxa,,,,,,,,,,,
,,Não Mecanizável,6.116,6.612,8.006,8.830,9.256,13.375,13.375,14.800,15.500,17.500
,,Inaproveitáveis,1.240,1.580,1.593,1.550,1.937,3.300,3.300,5.000,5.400,5.900
Luiziana,,,,,,,,,,,,
,,Mecanizada,11.074,16.993,20.693,18.600,18.600,29.725,29.725,34.500,40.300,43.000
,,Mecanizável,8.347,14.876,13.445,13.250,13.250,21.550,21.550,25.800,28.900,31.300
,Mista,,,,,,,,,,,
,,Não Mecanizável,4.793,8.935,7.714,7.365,8.884,11.875,11.875,14.250,15.400,17.250
,,Inaproveitáveis,909,1.050,1.180,1.136,2.025,3.000,3.000,3.800,4.050,4.400
