A- I,A- II,A- III,A- IV,B- VI,B- VII,C- VIII
69.800,43.600,31.000,18.500,13.600,4.800,
109.700,79.500,66.200,48.700,,11.900,
121.300,90.400,76.000,62.300,48.800,15.800,
125.900,93.600,67.100,42.500,29.900,10.200,
125.400,99.000,75.500,55.500,34.500,18.500,
135.800,113.300,91.600,55.200,37.600,16.200,
100.700,85.000,69.600,35.800,27.000,10.200,
135.400,104.400,85.200,46.400,30.100,13.700,
112.700,88.100,69.000,48.200,37.000,18.300,
,52.500,46.600,40.900,35.300,15.900,
