Unnamed: 0,Mecanizada,10.900,14.500,16.860,16.860.1,17.800,21.600,27.000,36.000,39.000,44.000
Santa Izabel do,Mecanizável,,,,,,,21.600,28.800,30.500,35.000
MistaOeste,Não Mecanizável,4.550,5.000,5.000,5.000,6.500,7.800,10.000,12.500,13.000,15.000
,Inaproveitáveis,1.000,1.000,1.000,1.000,1.100,1.300,1.620,2.000,2.000,2.500
