"SECRETARIA DE EDEPARTAMENTO DDIVISÃO DE ESTATÍPREÇOS MÉDIOS DE TERRAS AGRÍCOLAS  detalh","TADO DA AGRICULTURA E DO ABASTECIMENTO - SEABECONOMIA RURAL  DERALTICAS BÁSICASmento por caracte?istica e município de 2007 a 2016 em Reais por hectare",Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Munícipio,"Tipo deTerra",Classe / Grau,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,,,,,,,,,,,,
Porto Amazonas,Mista,Mecanizada,7.000,9.000,9.000,9.300,9.300,10.200,22.700,23.835,25.835,28.400
,,Mecanizável,5.000,6.500,6.500,6.500,6.500,7.200,17.360,18.300,19.489,21.500
,,Não Mecanizável,1.850,2.400,2.400,2.400,2.400,2.600,4.960,5.200,5.540,6.100
,,Inaproveitáveis,650,750,750,750,750,820,900,950,1.010,1.100
,,,,,,,,,,,,
,Arenosa,Mecanizada,6.300,8.200,8.200,8.500,8.500,9.400,11.940,23.000,24.500,27.000
,,Mecanizável,4.700,6.100,6.100,6.100,6.100,6.700,7.370,17.354,18.482,20.300
,,Não Mecanizável,1.700,2.200,2.200,2.200,2.200,2.300,2.500,5.040,5.540,6.100
,,Inaproveitáveis,500,650,650,650,650,650,859,950,1.010,1.400
,,,,,,,,,,,,
Porto Barreiro,Mista,Mecanizada,5.700,8.400,12.500,11.450,12.250,14.100,16.200,20.800,24.900,32.300
,,Mecanizável,3.650,5.200,8.800,6.600,6.900,7.900,9.100,11.900,14.900,23.500
,,Não Mecanizável,3.550,3.900,4.000,2.700,2.800,3.200,3.700,4.900,5.800,12.100
,,Inaproveitáveis,2.600,1.600,1.700,1.000,1.050,1.200,1.400,2.100,2.400,4.800
,,,,,,,,,,,,
Porto Rico,Arenosa,Mecanizada,3.737,4.900,5.400,5.700,6.100,7.900,9.870,10.950,15.730,26.860
,,Mecanizável,3.363,3.800,4.752,4.999,5.350,6.955,8.172,9.070,13.370,22.562
,,Não Mecanizável,1.863,2.950,2.946,3.099,3.315,4.309,5.580,6.194,8.900,12.356
,,Inaproveitáveis,1.636,2.510,2.238,2.354,2.574,3.346,4.204,4.667,5.157,8.189
,,,,,,,,,,,,
Porto Vitória,Mista,Mecanizada,3.300,4.958,4.958,4.958,5.000,6.200,6.200,12.000,12.396,13.750
Mecanizável,1.530,3.100,3.100,3.100,3.300,4.100,4.100,8.000,8.264,9.175,,
Não Mecanizável,1.000,2.275,2.275,2.275,2.275,2.800,2.800,4.000,4.132,4.550,,
Inaproveitáveis,200,370,370,370,370,370,964,1.000,1.100,1.550,,
,,,,,,,,,,,,
