Unnamed: 0,Unnamed: 1,Mecanizada,12.400,12.400.1,13.200,13.200.1,17.000,17.000.1,18.700,28.500,32.200,37.500
,,Mecanizável,10.500,12.400,13.200,13.200,17.000,17.000,18.700,21.375,24.150,28.000
,Roxa,,,,,,,,,,,
,,Não Mecanizável,6.000,7.440,8.000,8.000,10.300,10.300,11.330,14.250,16.100,19.000
,,Inaproveitáveis,4.900,7.440,8.000,8.000,10.300,10.300,10.300,7.125,7.125,8.000
,,Mecanizada,9.500,12.400,13.200,13.200,16.000,16.000,17.600,22.800,25.760,30.000
,,Mecanizável,6.500,12.400,13.200,13.200,16.000,16.000,17.600,17.100,19.320,22.000
Pitangueiras,Mista,,,,,,,,,,,
,,Não Mecanizável,4.500,7.440,8.000,8.000,9.700,9.700,10.670,10.260,12.880,15.000
,,Inaproveitáveis,,,,,,,,,,
,,,,,,,,,,,,44.608
,,Mecanizada,8.500,10.330,11.160,11.160,13.500,13.500,14.850,18.240,20.608,12.848
,,Mecanizável,8.500,10.330,11.160,11.160,13.500,13.500,14.850,13.680,15.456,18.000
,Arenosa,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
