"SECRETARIA DE EDEPARTAMENTO DDIVISÃO DE ESTATÍPREÇOS MÉDIOS DE TERRAS AGRÍCOLAS  detalh","TADO DA AGRICULTURA E DO ABASTECIMENTO - SEABECONOMIA RURAL  DERALTICAS BÁSICASmento por caracte?istica e município de 2007 a 2016 em Reais por hectare",Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Munícipio,"Tipo deTerra",Classe / Grau,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,,,,,,,,,,,,
Lunardelli,Roxa,Mecanizada,7.000,7.750,8.525,8.525,9.029,10.383,15.000,17.990,28.100,28.800
,,Mecanizável,5.000,5.550,6.050,6.050,6.408,7.369,9.998,9.900,23.400,26.200
,,Não Mecanizável,2.961,3.300,3.630,3.630,3.845,4.421,7.264,6.952,14.000,19.300
,,Inaproveitáveis,1.539,1.700,1.870,1.870,1.981,2.278,2.665,3.590,4.900,5.700
,,,,,,,,,,,,
,Mista,Mecanizada,,,,,,,,,21.500,25.200
,,Mecanizável,,,,,,,,,17.600,22.300
,,Não Mecanizável,,,,,,,,,9.500,11.900
,,Inaproveitáveis,,,,,,,,,3.900,4.500
,,,,,,,,,,,,
Lupionópolis,Roxa,Mecanizada,8.000,8.500,8.755,8.755,11.000,11.660,11.780,24.500,27.680,32.000
,,Mecanizável,8.000,8.500,8.755,8.755,11.000,11.660,11.780,18.375,20.760,24.000
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
,,,,,,,,,,,,
,Mista,Mecanizada,6.200,7.400,7.620,7.620,9.550,10.120,10.220,19.600,22.144,26.000
,,Mecanizável,6.200,7.400,7.620,7.620,9.550,10.120,10.220,14.700,16.608,19.500
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
,,,,,,,,,,,,
,Arenosa,Mecanizada,5.400,6.600,6.820,6.820,8.550,9.060,9.150,15.680,17.715,20.500
,,Mecanizável,5.400,6.600,6.820,6.820,8.550,9.060,9.150,11.760,13.286,15.000
,,Não Mecanizável,,,,,,,,,,
,,Inaproveitáveis,,,,,,,,,,
,,,,,,,,,,,,
Mallet,Mista,Mecanizada,4.530,5.900,6.150,6.200,8.200,9.950,13.250,15.240,16.165,19.721
Mecanizável,2.450,3.260,3.480,3.550,5.000,5.900,8.905,9.530,12.595,14.610,,
Não Mecanizável,1.300,1.760,1.840,1.900,3.300,3.800,6.300,6.615,8.835,9.895,,
Inaproveitáveis,480,650,690,740,1.300,1.500,2.105,2.150,3.665,3.958,,
,,,,,,,,,,,,
