Unnamed: 0,Mecanizada,11.157,17.768,15.990,15.355,16.900,18.595,21.487,25.205,25.205.1,33.057
Três Barras do,Mecanizável,8.925,14.214,12.800,10.702,,,,20.000,20.000,26.208
MistaParaná,Não Mecanizável,3.719,6.219,5.500,5.300,6.800,6.800,9.297,9.297,9.297,12.179
,Inaproveitáveis,3.719,6.219,5.500,5.300,5.300,5.300,5.300,5.600,5.040,5.798
