Unnamed: 0,Unnamed: 1,Mecanizada,2.600,2.400,3.200,4.000,5.600,9.500,12.500,10.800,8.400
,,Mecanizável,-,-,-,-,-,-,-,,
,Roxa,,,,,,,,,,
,,Não Mecanizável,1.000,1.200,1.350,1.650,2.250,2.550,4.400,3.800,2.950
,,Inaproveitáveis,-,-,950,1.150,560,950,1.250,1.080,840
,,Mecanizada,2.000,2.000,2.300,2.900,5.100,8.500,11.600,9.800,8.000
Nossa Senhora,,Mecanizável,-,-,-,-,-,-,-,,
,Mista,,,,,,,,,,
das Graças,,Não Mecanizável,1.100,1.100,1.200,1.500,2.250,2.700,4.000,3.450,2.800
,,Inaproveitáveis,-,-,850,1.050,450,850,1.160,980,800
,,Mecanizada,1.700,1.600,1.850,2.300,3.650,6.200,9.000,7.600,6.600
,,Mecanizável,-,-,-,-,-,-,-,,
,Arenosa,,,,,,,,,,
,,Não Mecanizável,1.000,1.000,1.000,1.200,1.800,2.000,4.000,3.450,2.300
,,Inaproveitáveis,-,-,700,900,365,640,900,760,660
