Pitanga,Mista,Mecanizada,1.910,1.910.1,2.066,2.616,3.099,5.454,7.697,7.438,6.000
Mecanizável,-,-,-,-,1.859,3.744,6.104,5.900,4.480,,
Não Mecanizável,1.100,1.100,909,1.100,1.549,2.454,3.726,3.000,2.700,,
Inaproveitáveis,520,520,413,516,620,864,1.680,1.650,1.485,,
