"SECRETARIA DE EDEPARTAMENTO DDIVISÃO DE ESTATÍPREÇOS MÉDIOS DE TERRAS AGRÍCOLAS  detalh","TADO DA AGRICULTURA E DO ABASTECIMENTO - SEABECONOMIA RURAL  DERALTICAS BÁSICASmento por caracte?istica e município de 2007 a 2016 em Reais por hectare",Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Munícipio,"Tipo deTerra",Classe / Grau,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,,,,,,,,,,,,
Lapa,Mista,Mecanizada,5.775,8.663,9.096,10.916,13.099,14.409,15.850,21.715,25.190,26.953
,,Mecanizável,4.305,6.458,6.780,8.136,9.763,10.740,11.500,15.755,18.000,19.260
,,Não Mecanizável,1.995,2.993,3.142,3.770,4.529,4.982,5.300,7.261,8.530,9.127
,,Inaproveitáveis,576,864,907,1.100,1.320,1.452,1.600,2.192,2.495,2.670
,,,,,,,,,,,,
Laranjal,Mista,Mecanizada,5.100,7.500,12.300,11.900,13.900,14.000,15.300,19.100,20.000,23.100
,,Mecanizável,3.700,5.200,8.000,8.300,9.100,9.300,9.700,12.900,13.000,14.500
,,Não Mecanizável,3.100,3.600,5.200,5.400,5.900,6.700,6.900,8.900,9.300,10.500
,,Inaproveitáveis,800,1.200,2.500,3.300,3.500,3.700,3.700,4.000,3.800,3.800
,,,,,,,,,,,,
"Laranjeiras doSul",Mista,Mecanizada,5.800,9.100,13.250,12.200,13.150,15.200,17.600,22.300,26.700,34.800
,,Mecanizável,3.600,5.600,8.000,6.000,6.300,7.300,8.500,11.400,16.100,25.300
,,Não Mecanizável,3.550,4.000,4.100,2.850,3.000,3.500,4.100,5.500,6.300,13.000
,,Inaproveitáveis,2.400,1.800,1.800,1.050,1.100,1.300,1.500,2.300,2.500,5.200
,,,,,,,,,,,,
Leópolis,Roxa,Mecanizada,10.330,11.570,11.983,12.397,13.636,14.669,16.322,18.182,25.826,28.430
,,Mecanizável,,,,,,,,,,
,,Não Mecanizável,5.785,6.033,6.074,6.281,6.405,6.818,7.707,8.471,12.396,13.884
,,Inaproveitáveis,1.033,1.072,1.075,1.095,1.157,1.215,1.373,1.510,1.859,2.223
,,,,,,,,,,,,
Lidianópolis,Mista,Mecanizada,7.000,7.700,8.470,8.470,8.971,10.316,14.903,17.820,18.700,24.800
,,Mecanizável,5.000,5.500,6.050,6.050,6.408,7.369,9.998,9.910,18.500,23.400
,,Não Mecanizável,2.889,3.177,3.495,3.495,3.701,4.256,6.993,6.888,10.300,12.400
,,Inaproveitáveis,1.521,1.650,1.815,1.815,1.922,2.210,2.585,3.585,3.700,4.500
,,,,,,,,,,,,
Lindoeste,Mista,Mecanizada,10.685,15.620,15.620,12.500,14.500,15.805,19.834,28.925,28.925,30.371
,,Mecanizável,7.840,12.496,13.000,11.404,12.800,12.086,12.086,21.690,21.690,22.774
,,Não Mecanizável,4.262,7.438,7.450,5.800,7.600,6.508,8.677,11.415,11.415,11.985
,,Inaproveitáveis,1.314,5.900,5.900,4.800,6.100,6.100,6.100,9.000,5.680,5.964
,,,,,,,,,,,,
Loanda,Arenosa,Mecanizada,3.330,4.400,5.000,5.300,5.870,6.350,8.500,9.500,13.410,22.727
Mecanizável,2.999,3.610,4.400,4.664,5.166,5.590,6.987,7.600,11.400,19.091,,
Não Mecanizável,1.586,2.560,2.750,2.921,3.228,3.453,4.316,4.820,6.770,10.455,,
Inaproveitáveis,1.565,1.890,2.090,2.215,2.407,2.604,3.255,3.635,4.100,6.637,,
,,,,,,,,,,,,
