Unnamed: 0,Unnamed: 1,Mecanizada,11.364,12.810,13.017,13.554,14.669,15.909,17.975,20.041,33.057,36.364
,,Mecanizável,,,,,,,,,,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,6.317,6.611,6.612,6.860,7.231,7.645,8.677,9.711,13.223,14.814
,,Inaproveitáveis,1.136,1.181,1.185,1.207,1.281,1.345,1.591,1.750,1.983,2.521
Sertaneja,,,,,,,,,,,,
,,Mecanizada,10.380,11.570,11.777,12.273,13.223,14.256,15.909,17.562,31.818,35.000
,,Mecanizável,,,,,,,,,,
,Mista,,,,,,,,,,,
,,Não Mecanizável,5.710,6.033,6.322,6.488,6.924,7.438,8.264,9.091,13.016,14.587
,,Inaproveitáveis,1.038,1.082,1.085,1.107,1.157,1.215,1.361,1.500,1.952,2.335
