Município,A- I,A- II,A- III,A- IV,B- VI,B- VII,C- VIII
64.200,51.300,38.000,26.000,17.700,,,
46.500,35.600,27.500,18.400,12.800,,,
58.800,49.400,40.000,21.500,16.200,,,
42.200,33.200,25.700,16.000,12.700,,,
,31.100,26.500,23.100,19.800,,,
