A- I,A- II,A- III,A- IV,B- VI,B- VII,C- VIII
61.100,38.500,27.200,14.100,8.100,3.400,
102.600,77.300,63.200,46.100,,11.000,
86.500,62.700,49.600,30.400,22.400,8.600,
95.600,70.900,55.700,32.800,22.500,8.100,
131.500,124.900,93.900,88.400,43.300,23.500,
148.000,122.400,98.400,60.200,41.000,17.700,
97.500,75.600,51.000,35.900,24.700,8.100,
138.100,112.000,91.200,48.700,36.700,15.300,
80.500,65.600,51.300,35.700,26.600,14.000,
,52.600,46.600,40.600,34.800,15.700,
