"São Pedro doParaná",Arenosa,Mecanizada,1.446,1.240,1.650,1.690,1.756,2.385,4.628,4.610,3.491
Mecanizável,1.035,1.035,1.280,1.349,1.505,2.040,3.750,3.745,3.143,,
Não Mecanizável,590,590,620,642,705,1.082,2.475,2.468,1.570,,
Inaproveitáveis,580,580,605,610,690,931,1.766,1.755,1.326,,
