Unnamed: 0,Unnamed: 1,Mecanizada,11.350,13.600,13.800,15.500,17.500,21.700,23.440,28.200,33.500,36.500
,,Mecanizável,,,,,,,,,,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,5.370,6.800,7.000,8.000,9.000,10.000,10.800,12.400,14.600,16.000
,,Inaproveitáveis,1.500,1.500,1.500,2.000,2.200,2.200,2.380,3.120,5.000,5.500
Sabáudia,,,,,,,,,,,,
,,Mecanizada,11.300,13.300,13.500,15.500,17.000,20.700,22.560,28.200,33.500,36.500
,,Mecanizável,,,,,,,,,,
,Mista,,,,,,,,,,,
,,Não Mecanizável,5.370,6.800,7.000,8.000,9.000,10.000,10.800,12.400,14.600,16.000
,,Inaproveitáveis,,,,,,2.000,2.160,3.120,5.000,5.500
