Turvo,Mista,Mecanizada,1.320,1.405,1.570,1.650,2.685,6.200,8.250,11.200,9.100
Mecanizável,660,785,785,950,1.450,1.980,3.300,5.400,4.500,,
Não Mecanizável,415,390,435,495,745,1.160,1.600,2.750,2.900,,
Inaproveitáveis,165,165,165,185,290,415,530,800,700,,
