A- I,A- II,A- III,A- IV,B- VI,B- VII,C- VIII
68.400,41.900,29.600,17.600,13.300,4.500,
103.200,76.800,62.800,46.400,,11.500,
114.500,81.600,68.000,54.900,42.400,14.700,
106.100,79.300,57.300,35.900,23.200,8.400,
121.700,96.200,73.400,53.800,33.400,17.800,
135.000,112.900,91.200,54.900,37.500,16.100,
100.800,86.700,73.100,36.100,28.300,7.900,
134.600,109.100,89.100,48.700,38.300,14.900,
104.200,81.900,64.100,44.000,33.900,16.600,
,51.100,44.200,40.900,35.200,15.700,
