Unnamed: 0,Unnamed: 1,Mecanizada,11.200,14.000,15.500,16.528,17.355,18.595,24.793,33.058,33.058.1,40.000
,,Mecanizável,10.000,11.500,11.000,11.000,11.000,12.397,16.860,22.479,22.479,
,Roxa,,,,,,,,,,,
,,Não Mecanizável,,,,,,,,12.562,12.562,20.000
,,Inaproveitáveis,,,,,,,,,4.960,8.000
Japurá,,,,,,,,,,,,
,,Mecanizada,10.000,12.000,13.300,14.500,15.298,16.529,20.661,22.479,24.793,30.000
,,Mecanizável,9.000,10.000,9.500,9.500,9.500,10.744,13.430,16.116,16.116,
,Mista,,,,,,,,,,,
,,Não Mecanizável,,6.500,6.500,6.500,6.500,7.025,9.298,11.157,11.157,15.000
,,Inaproveitáveis,,,,,,,,,,
